"","start","end"
"3263",2368563,2370563
"3264",21050416,21052416
"3265",19355071,19357071
"3266",24536614,24538614
"3267",24554890,24556890
"3268",25968765,25970765
"3269",20810724,20812724
"3270",23366011,23368011
"3271",24773077,24775077
"3272",24639348,24641348
"3273",24956906,24958906
"3274",7824091,7826091
"3275",7201611,7203611
"3276",21286278,21288278
"3277",10751383,10753383
"3278",19057011,19059011
"3279",10470831,10472831
"3280",18275010,18277010
"3281",18955310,18957310
"3282",27535165,27537165
"3283",12531943,12533943
"3284",26457663,26459663
"3285",11361402,11363402
"3286",19154060,19156060
"3287",5687343,5689343
"3288",14384189,14386189
"3289",6728920,6730920
"3290",13450522,13452522
"3291",12778245,12780245
"3292",8808288,8810288
"3293",12627392,12629392
"3294",2648701,2650701
"3295",3803590,3805590
"3296",4523483,4525483
"3297",27290944,27292944
"3298",1676343,1678343
"3299",10565793,10567793
"3300",6619793,6621793
"3301",1673698,1675698
"3302",21077069,21079069
"3303",3055461,3057461
"3304",14847858,14849858
"3305",4024008,4026008
"3306",24453760,24455760
"3307",1290381,1292381
"3308",15506566,15508566
"3309",7240103,7242103
"3310",23626695,23628695
"3311",9412956,9414956
"3312",25302421,25304421
"3313",19666683,19668683
"3314",11398189,11400189
"3315",16184601,16186601
"3316",15565640,15567640
"3317",851196,853196
"3318",3858538,3860538
"3319",18940330,18942330
"3320",4003989,4005989
"3321",20752129,20754129
"3322",27762339,27764339
"3323",11416301,11418301
"3324",6634706,6636706
"3325",24128473,24130473
"3326",4741733,4743733
"3327",2591546,2593546
"3328",5576616,5578616
"3329",1278106,1280106
"3330",21139527,21141527
"3331",14347477,14349477
"3332",19394386,19396386
"3333",15535213,15537213
"3334",6855005,6857005
"3335",7245555,7247555
"3336",822105,824105
"3337",16531510,16533510
"3338",7819027,7821027
"3339",103211,105211
"3340",24952430,24954430
"3341",6749136,6751136
"3342",7441533,7443533
"3343",10464326,10466326
"3344",3175348,3177348
"3345",25368466,25370466
"3346",1810650,1812650
"3347",193874,195874
"3348",20239158,20241158
"3349",7411183,7413183
"3350",10248543,10250543
"3351",15258780,15260780
"3352",27587426,27589426
"3353",283553,285553
"3354",17441393,17443393
"3355",23357158,23359158
"3356",25743988,25745988
"3357",10075081,10077081
"3358",25390019,25392019
"3359",10439730,10441730
"3360",9721326,9723326
"3361",13106561,13108561
"3362",25108762,25110762
"3363",11898639,11900639
"3364",2345614,2347614
"3365",18566896,18568896
"3366",20806797,20808797
"3367",15613036,15615036
"3368",14874205,14876205
"3369",17487830,17489830
"3370",12437846,12439846
"3371",15711318,15713318
"3372",3330031,3332031
"3373",3639597,3641597
"3374",20221434,20223434
"3375",9820884,9822884
"3376",10219798,10221798
"3377",25454515,25456515
"3378",18141849,18143849
"3379",10477036,10479036
"3380",17771545,17773545
"3381",14599710,14601710
"3382",10713998,10715998
"3383",9817765,9819765
"3384",7301863,7303863
"3385",8670654,8672654
"3386",24842583,24844583
"3387",13607516,13609516
"3388",2087924,2089924
"3389",10414321,10416321
"3390",15148563,15150563
"3391",2070225,2072225
"3392",4644472,4646472
"3393",5707320,5709320
"3394",7512232,7514232
"3395",26224571,26226571
"3396",1349554,1351554
"3397",12831095,12833095
"3398",13930207,13932207
"3399",5459200,5461200
"3400",4244851,4246851
"3401",12925755,12927755
"3402",2836238,2838238
"3403",11253278,11255278
"3404",20681638,20683638
"3405",26010009,26012009
"3406",22730574,22732574
"3407",6393593,6395593
"3408",13206569,13208569
"3409",27171468,27173468
"3410",15184850,15186850
"3411",24146952,24148952
"3412",24595,26595
"3413",21340542,21342542
"3414",26463366,26465366
"3415",6136656,6138656
"3416",5337231,5339231
"3417",19872101,19874101
"3418",19555773,19557773
"3419",10321773,10323773
"3420",9024798,9026798
"3421",15313069,15315069
"3422",15193025,15195025
"3423",26430923,26432923
"3424",9565002,9567002
"3425",9903405,9905405
"3426",7761195,7763195
"3427",10957518,10959518
"3428",12748732,12750732
"3429",14732682,14734682
"3430",26549427,26551427
"3431",4410472,4412472
"3432",7688763,7690763
"3433",20227220,20229220
"3434",18810559,18812559
"3435",12826706,12828706
"3436",605661,607661
"3437",22331541,22333541
"3438",13480387,13482387
"3439",16369168,16371168
"3440",17339525,17341525
"3441",317080,319080
"3442",7629162,7631162
"3443",4802163,4804163
"3444",9740626,9742626
"3445",24838985,24840985
"3446",10835633,10837633
"3447",25082921,25084921
"3448",4556734,4558734
"3449",17830808,17832808
"3450",6551112,6553112
"3451",2762703,2764703
"3452",12573319,12575319
"3453",21775839,21777839
"3454",10945362,10947362
"3455",457099,459099
"3456",9888218,9890218
"3457",10581943,10583943
"3458",26007652,26009652
"3459",20654335,20656335
"3460",6723058,6725058
"3461",20797316,20799316
"3462",2067600,2069600
"3463",18432155,18434155
"3464",12707500,12709500
"3465",25843638,25845638
"3466",14502667,14504667
"3467",3982532,3984532
"3468",9016034,9018034
"3469",8672675,8674675
"3470",13909412,13911412
"3471",12940837,12942837
"3472",5291150,5293150
"3473",21714499,21716499
"3474",689176,691176
"3475",9174679,9176679
"3476",18898113,18900113
"3477",2532271,2534271
"3478",19019332,19021332
"3479",27269849,27271849
"3480",9122206,9124206
"3481",18395476,18397476
"3482",16704775,16706775
"3483",24111339,24113339
"3484",7295416,7297416
"3485",1787396,1789396
"3486",6687385,6689385
"3487",18807412,18809412
"3488",15489283,15491283
"3489",5486332,5488332
"3490",10780715,10782715
"3491",1636130,1638130
"3492",171659,173659
"3493",15318136,15320136
"3494",10086067,10088067
"3495",18411067,18413067
"3496",15393892,15395892
"3497",21943365,21945365
"3498",24291919,24293919
"3499",19578526,19580526
"3500",12892600,12894600
"3501",2459756,2461756
"3502",8156721,8158721
"3503",13077990,13079990
"3504",20464199,20466199
"3505",7001444,7003444
"3506",7013947,7015947
"3507",24496271,24498271
"3508",12217547,12219547
"3509",16593981,16595981
"3510",9232616,9234616
"3511",13000461,13002461
"3512",1700377,1702377
"3513",9146580,9148580
"3514",11964444,11966444
"3515",610414,612414
"3516",5465410,5467410
"3517",14962608,14964608
"3518",7281574,7283574
"3519",24491468,24493468
"3520",22291039,22293039
"3521",15892687,15894687
"3522",21709876,21711876
"3523",8099030,8101030
"3524",26406133,26408133
"3525",21706983,21708983
"3526",18751187,18753187
"3527",19362346,19364346
"3528",20901248,20903248
"3529",25058650,25060650
"3530",16222529,16224529
"3531",24879827,24881827
"3532",11505394,11507394
"3533",21269939,21271939
"3534",11431736,11433736
"3535",8823184,8825184
"3536",20083177,20085177
"3537",984669,986669
"3538",8792376,8794376
"3539",5745163,5747163
"3540",12814412,12816412
"3541",25934731,25936731
"3542",12500831,12502831
"3543",19005612,19007612
"3544",1907300,1909300
"3545",1311605,1313605
"3546",6794789,6796789
"3547",19562481,19564481
"3548",3918549,3920549
"3549",18221781,18223781
"3550",1840533,1842533
"3551",7314429,7316429
"3552",25030196,25032196
"3553",9117074,9119074
"3554",10964883,10966883
"3555",20583524,20585524
"3556",17285277,17287277
"3557",4070386,4072386
"3558",7460148,7462148
"3559",7943878,7945878
"3560",24617223,24619223
"3561",12528928,12530928
"3562",27988006,27990006
"3563",19684759,19686759
"3564",24062108,24064108
"3565",6454110,6456110
"3566",9305660,9307660
"3567",22697793,22699793
"3568",12633648,12635648
"3569",4104690,4106690
"3570",14663137,14665137
"3571",24294834,24296834
"3572",9939281,9941281
"3573",18422149,18424149
"3574",19182875,19184875
"3575",7151141,7153141
"3576",24355308,24357308
"3577",22770243,22772243
"3578",786297,788297
"3579",22301539,22303539
"3580",8600944,8602944
"3581",27556653,27558653
"3582",12335976,12337976
"3583",14519782,14521782
"3584",9160629,9162629
"3585",16104648,16106648
"3586",22195270,22197270
"3587",438582,440582
"3588",6822390,6824390
"3589",13650443,13652443
"3590",11046124,11048124
"3591",2659579,2661579
"3592",5773146,5775146
"3593",20330263,20332263
"3594",25552640,25554640
"3595",8385581,8387581
"3596",13564750,13566750
"3597",21176825,21178825
"3598",16115961,16117961
"3599",21299238,21301238
"3600",3141889,3143889
"3601",19061971,19063971
"3602",27442521,27444521
"3603",1596155,1598155
"3604",365453,367453
"3605",14077776,14079776
"3606",25985845,25987845
"3607",22014672,22016672
"3608",12785727,12787727
"3609",16119144,16121144
"3610",6917305,6919305
"3611",1228264,1230264
"3612",6710244,6712244
"3613",32107,34107
"3614",24414657,24416657
"3615",4248755,4250755
"3616",25319610,25321610
"3617",21846292,21848292
"3618",11560985,11562985
"3619",18208111,18210111
"3620",21507338,21509338
"3621",3921745,3923745
"3622",18804686,18806686
"3623",13786882,13788882
"3624",6705210,6707210
"3625",12226452,12228452
"3626",9065997,9067997
"3627",3393565,3395565
"3628",10419300,10421300
"3629",22129648,22131648
"3630",3772427,3774427
"3631",24514496,24516496
"3632",4100060,4102060
"3633",22308781,22310781
"3634",27323087,27325087
"3635",19225358,19227358
"3636",19777489,19779489
"3637",3947148,3949148
"3638",25001065,25003065
"3639",24590563,24592563
"3640",10880582,10882582
"3641",12464436,12466436
"3642",6718094,6720094
"3643",1714006,1716006
"3644",26178679,26180679
"3645",26751104,26753104
"3646",21768935,21770935
"3647",22369050,22371050
"3648",19925272,19927272
"3649",22987393,22989393
"3650",12509377,12511377
"3651",16831216,16833216
"3652",6963416,6965416
"3653",12858217,12860217
"3654",498863,500863
"3655",14266489,14268489
"3656",22804377,22806377
"3657",14511779,14513779
"3658",20514601,20516601
"3659",13771227,13773227
"3660",6467537,6469537
"3661",24228009,24230009
"3662",14328707,14330707
"3663",16483051,16485051
"3664",14309064,14311064
"3665",9993802,9995802
"3666",8245711,8247711
"3667",6546857,6548857
"3668",16788717,16790717
"3669",25438611,25440611
"3670",254544,256544
"3671",22482745,22484745
"3672",3280820,3282820
"3673",24939087,24941087
"3674",22165534,22167534
"3675",13112108,13114108
"3676",18672179,18674179
"3677",21635514,21637514
"3678",11852004,11854004
"3679",21196947,21198947
"3680",7670007,7672007
"3681",11004534,11006534
"3682",13541843,13543843
"3683",15606771,15608771
"3684",12775785,12777785
"3685",12115071,12117071
"3686",4234636,4236636
"3687",13682478,13684478
"3688",4211226,4213226
"3689",27209396,27211396
"3690",7639704,7641704
"3691",6346609,6348609
"3692",2140466,2142466
"3693",21074645,21076645
"3694",12843873,12845873
"3695",13190757,13192757
"3696",20657618,20659618
"3697",229654,231654
"3698",1821722,1823722
"3699",17184670,17186670
"3700",7860376,7862376
"3701",1842982,1844982
"3702",4194639,4196639
"3703",24403365,24405365
"3704",3093899,3095899
"3705",21598487,21600487
"3706",5537560,5539560
"3707",18365786,18367786
"3708",18599800,18601800
"3709",21546992,21548992
"3710",27503336,27505336
"3711",17228278,17230278
"3712",10025779,10027779
"3713",7328864,7330864
"3714",25141980,25143980
"3715",8651790,8653790
"3716",1018813,1020813
"3717",3287363,3289363
"3718",6673575,6675575
"3719",4058420,4060420
"3720",6601461,6603461
"3721",18842171,18844171
"3722",26599073,26601073
"3723",12051421,12053421
"3724",18232797,18234797
"3725",10290550,10292550
"3726",7882599,7884599
"3727",27570140,27572140
"3728",2584807,2586807
"3729",2662364,2664364
"3730",21338374,21340374
"3731",16013524,16015524
"3732",15863188,15865188
"3733",27435421,27437421
"3734",11581439,11583439
"3735",8493342,8495342
"3736",7830492,7832492
"3737",19941252,19943252
"3738",11798756,11800756
"3739",23192689,23194689
"3740",11942692,11944692
"3741",12963185,12965185
"3742",8553392,8555392
"3743",6679262,6681262
"3744",3006128,3008128
"3745",21445109,21447109
"3746",17384444,17386444
"3747",19753119,19755119
"3748",19243536,19245536
"3749",22517371,22519371
"3750",19170577,19172577
"3751",13494861,13496861
"3752",7921638,7923638
"3753",24447412,24449412
"3754",18894644,18896644
"3755",15792990,15794990
"3756",5112767,5114767
"3757",10055294,10057294
"3758",9691626,9693626
"3759",12304365,12306365
"3760",6737850,6739850
"3761",15115319,15117319
"3762",26723600,26725600
"3763",5227340,5229340
"3764",19687865,19689865
"3765",21455412,21457412
"3766",12769130,12771130
"3767",12743296,12745296
"3768",10855624,10857624
"3769",2237309,2239309
"3770",7865944,7867944
"3771",1773202,1775202
"3772",9769132,9771132
"3773",27306567,27308567
"3774",18371783,18373783
"3775",845299,847299
"3776",8631031,8633031
"3777",22681126,22683126
"3778",10044230,10046230
"3779",3147247,3149247
"3780",2400565,2402565
"3781",11354729,11356729
"3782",1883209,1885209
"3783",7697812,7699812
"3784",16750858,16752858
"3785",916229,918229
"3786",9488586,9490586
"3787",17742855,17744855
"3788",1494304,1496304
"3789",6377441,6379441
"3790",13603805,13605805
"3791",2547996,2549996
"3792",23563533,23565533
"3793",8450033,8452033
"3794",9755537,9757537
"3795",20728161,20730161
"3796",2515409,2517409
"3797",25912210,25914210
"3798",20614438,20616438
"3799",661176,663176
"3800",2667576,2669576
"3801",501169,503169
"3802",23050031,23052031
"3803",25064508,25066508
"3804",18630745,18632745
"3805",6460052,6462052
"3806",26243111,26245111
"3807",15453222,15455222
"3808",23693372,23695372
"3809",10127746,10129746
"3810",16633443,16635443
"3811",6874728,6876728
"3812",8185206,8187206
"3813",2435126,2437126
"3814",27237261,27239261
"3815",14611733,14613733
"3816",26846106,26848106
"3817",22598241,22600241
"3818",5972497,5974497
"3819",24023603,24025603
"3820",7745304,7747304
"3821",11495078,11497078
"3822",3552639,3554639
"3823",9831144,9833144
"3824",2821741,2823741
"3825",11745699,11747699
"3826",16764429,16766429
"3827",6097439,6099439
"3828",12718351,12720351
"3829",517989,519989
"3830",18901035,18903035
"3831",9970382,9972382
"3832",7346217,7348217
"3833",16474928,16476928
"3834",1879469,1881469
"3835",967504,969504
"3836",15993885,15995885
"3837",22627809,22629809
"3838",25478369,25480369
"3839",24456239,24458239
"3840",24522963,24524963
"3841",18537024,18539024
"3842",15321313,15323313
"3843",343341,345341
"3844",3846148,3848148
"3845",12586444,12588444
"3846",1757799,1759799
"3847",15632725,15634725
"3848",23132144,23134144
"3849",1059177,1061177
"3850",27469436,27471436
"3851",24238679,24240679
"3852",19102656,19104656
"3853",3156973,3158973
"3854",1914157,1916157
"3855",24679246,24681246
"3856",88037,90037
"3857",2991710,2993710
"3858",7891015,7893015
"3859",26409210,26411210
"3860",15056785,15058785
"3861",3828354,3830354
"3862",12490360,12492360
"3863",3979163,3981163
"3864",16800543,16802543
"3865",11862244,11864244
"3866",2402614,2404614
"3867",24320777,24322777
"3868",21502267,21504267
"3869",6032780,6034780
"3870",12038836,12040836
"3871",24712056,24714056
"3872",25418297,25420297
"3873",24858899,24860899
"3874",26998110,27000110
"3875",26215092,26217092
"3876",8298120,8300120
"3877",7372799,7374799
"3878",16951408,16953408
"3879",19327416,19329416
"3880",8913358,8915358
"3881",22459394,22461394
